id,source,text,created_at
758,web,"Sesuai namanya ""Sunscreen Serum"" ini teksturnya watery, sampe kadang bleber pas ditakar di jari. Tapi berkat teksturnya jadi gampang banget diratain, no effort, ringan dan cepet ngeset juga, enak buat dibawa sat set nggak perlu nunggu lama untuk apply makeup. Finish-nya yang paling aku suka, ada rasa matte-nya, ada rasa dewy-nya, dan glowing, bikin kulit keliatan lebih sehat dan sampe akhir nggak keliatan kusam. Nggak pilling, nggak whitecast, tapi gampang luntur. Pernah aku polosan nggak pake makeup, pas nangis sunscreen-nya luntur dong ngikutin aliran air mata ?Ÿ˜? jadi jejak putih gitu, tapi untungnya nggak begitu pedih pas kena mata. Kalau pake makeup masih bisa ditahan sama oil control dari base-nya, aman lah dipake keluar nggak takut tetiba ada aliran sungai lagi wkwk. Buat yang cari ss ringan bisa banget cobain ini.",27/12/2024
759,web,"Aku baru coba sekitar 2 bulan ini. Untuk kulit berminyak, Recommended Banget. Teksturnya cair, murah dengan harga dan kualitas seperti itu. Cepat banget meresap kekulit , jadi enggak menghabiskan banyak waktu untuk skincare.",27/12/2024
760,web,"ini ss terbaik sih buat kulitku yg oily parah. teksturnya cair encer gt, gampang diblend, no whitecast, dan surprisingly blackheads ku jadi berkurang bgt setelah pakai ini seharian. cuma ini kalo kena air langsung ilang?Ÿ˜¿",26/12/2024
761,web,"sunscreen nya ringan banget, telstur nya cair, tidak berat dikulit, tidak buat kusam juga. awal coba karna penasaran dengan hype nya, ternyata memang sebagus itu. cocok banget untuk daily use, under makeup, dan tidak meninggalkan whitecast",21/12/2024
762,web,"teksturnya cair, ringan gitu, pas udah diratain jadi matte walaupun di aku yg combi bagian oily bakal tetap berasa licin (ya karena emang berminyak bagian situ?Ÿ¥?) but so far i have no complain. masih ngerasa cocok and probably will repurchase or try other variant. soalnya amaterasun penemuan ss paling enak dipake di mukaku sejauh ini wkwkwk",21/12/2024
763,web,"Amaterasun UV Sunscreen Serum menggabungkan perlindungan dan perawatan kulit.
Tekstur ringan seperti serum, cepat meresap tanpa lengket, memberikan hasil dewy alami. Cocok untuk semua jenis kulit.
Kemasan modern dan praktis.
Harga kompetitif, sepadan dengan manfaat perlindungan dan hidrasi maksimal.",13/12/2024
764,web,"Sunscreen serum mantul, teksturnya juga ringan dan nggak lengket ke kulit. Cepet banget meresapnya juga dan gak bikin kering muka aku! Walaupun sedikit whitecase tapi gak bikin dempul di muka. Semoga efektif membantu aktivitas sehari hari aku!",13/12/2024
765,web,"Pake sunscreen ini beneran ngebantu banget ngelindungin kulit dari bahaya UV, plus ada serumnya lagii, teksturnya ga lengket cair dan lumayan cepet nyerap jugaa, pokonyaa okeee banget untuk dipake setiap hari dan cocok di kuliat aku yg lumayan oily ini",12/12/2024
766,web,"Seneng banget akhirnya bisa beli sunscreen ini, super ringan dan ga bikin dempul terus juga langsung meresap ke kulit dan spf nya juga 50++ ga diragukan lagi deh pokoknya aku rekomendasiin beli dan pake produk amaterasun yang super duper worth the price",08/12/2024
767,web,"baguss jujur kalo misal gadipake layer gitu, jadi sekali pake dia cakep gitu kalo misal dilayer ntah kenapa peeling???? tapi kalo gadilayer gitu tetep cakeuppppp glowing finish bikin kulit sehat gitu asli mabtep, dapet pas event jxb dan ketagihan beli",08/12/2024
768,web,"bener-bener cocok bgt buat oily skin soalnya teksturnya ringan, gampang meresap, trs setelah ngeresap kaya ga pake apa-apa dimuka, ga bikin minyakan, dan juga bisa nahan minyak. very recommended buat yang cari sunscreen kaya gitu. tapi pastiin kalo tutup botolnya harus bener-bener rapet. karna dia cair bgt kebuka dikiitttt aja bisa bocor produknya, pengalaman pribadi kubawa sekolah bocor 2x ditas :')",08/12/2024
769,web,"halo aku elin, aku tadinya pake sunscreen AZ, dikarnakan ss az terlalu berminyak & peeling di wajah aku, akhirnya aku ganti ke ss lain, aku coba Amaterasun ini, tekstur nya cair, ga peeling, setiap 2 jam sekali aku reapply diwajah, suka deh hehe",07/12/2024
770,web,"Dapet gratis dari JXB hehe tapi setelah coba langsung stock banyak karena ringan banget, ga bikin gerah dan ga ada whitecast, dari sekian banyak sunscreen yg pernah kupunya cuma ini yg suamiku mau pake terus, next pengen coba physical ss nya amaterasun",06/12/2024
771,web,"bagusss, ringan dipakai, ada whitecase sedikit tapi ga yang bikin dempul bgttt. texturenya agak cair jadi gampang menyerap, ga lengket pas diapply. non comedogenic, cocok disemua jenis kulitâœ¨ sudah dermatology tested!
*honest review?Ÿ‘ç?Ÿè»",06/12/2024
772,web,"saya ingin berbagi pengalaman
Sejak pertama kali mengaplikasikannya, saya langsung menyukai teksturnya yang ringan dan cepat menyerap. Tidak ada rasa lengket di kulit, dan yang paling penting, sunscreen ini tidak meninggalkan whitecast, sehingga cocok untuk kulit saya yang cenderung berminyak. Saya merasa nyaman menggunakannya sehari-hari, terutama saat beraktivitas di luar ruangan. Namun, saya merasa manfaat serum ini kurang terasa dibandingkan dengan sunscreen biasa, jadi mungkin saya akan mencarinya dalam bentuk produk lain di masa depan.",06/12/2024
773,web,"bagus banget, pertama kali pake karna dapet gratisan dan nerus, karna texturenya yg light bgt di kulit yg oily kaya aku, gabikin makin berminyak atau lengket aku udah pake bertube tube dan sekarang udah pake yang skint tint jugaa akkkkk cintaa bgt?Ÿ’—",06/12/2024
774,web,"Wakt pertama kali coba langsung suka banget, karena langsung meresap ke kulit dan sama sekali ga nimbulin rasa lengket. Harganya juga ramah dikantong plus cocok banget buat dipakai kalau mau aktivitas di luar ruangan. Kulit jadi terlindungi dari sinar matahari deh",05/12/2024
775,web,"Amaterasun UV Sunscreen Serum SPF 50+ PA++ cocok banget sih buat kulit aku yang oily skin karena teksturnya bener-bener ringan gaberat di wajah, gabikin whitecast, dan gameninggalkan residu sama sekali. DIijadiin base make up juga aman banget malaj bikin make up makin nyatu",05/12/2024
776,web,"baruu kali ini pake sunscreen yg teksturnya cairr tapi ga bikin whitecast, diaplikasikan nya juga mudah bgtt dan cepet nyerep ke muka, bahkan jadi base makeup pun aman sihh, karna hasilnya kulit jadi kenyal dan lengket, bikin makeup nempell pol ?Ÿ?©",05/12/2024
777,web,"Tekstur nya ini lotion dan tipe sunscreen hybrid ya, saat diratakan butuh waktu karena ada semacam sedikit granjel powder, jadi saat finishnya ini semi powdered matte. Tapi ga yg menahan minyak juga lebih untuk kulit kombinasi menurut ku. Packaging nya juga bikin ss nya suka meluber sulit dikontrol",05/12/2024
778,web,"aku sukaa bangett sm teksture ss amaterasun ini! teksture sunscreen amaterasun ini cair dan sangat mudah untuk diratakan dipermukaan kulit. ss ini juga nyerap ke kulitnya cepet bgt. harganya juga worth bgt, cocok buat anak anak pelajar.",05/12/2024
779,web,teksturnya cair dan cepet menyerap ke kulit. ternyata tipe sunscreen hybrid kaya gini yg cocok buat kulit oily sensitive kaya aku. suka sih dan ga masalah pas ditimpa makeup. awalnya iseng mau coba karena bosen pake sunscreen itu-itu terus eh ternyata cocok,04/12/2024
780,web,"Sunscreen kecintaan aku untuk saat ini. Tekstur nyaa sangat airy, ringan di wajah, dan yang paling penting tidak white cast. Asli produk ini merupakan sunscreen teringan yang pernah ku pakai sejauh ini. Perlindungan nya pun dengan SPF 50+ PA ++",04/12/2024
781,web,"Sunscreen tercocok buat aku yang kulitnya kombinasi, ringan untuk dipake dimuka, dan kandungannya menurutku bagus bgt untuk dipake sebelum make-up an. Gada rasa lengket sama sekali, dan affordable! Karna produk ini tekstur nya sangat encer, mungkin bisa hati2 untuk ngeluarinnya, kadang aku suka kebanyakan?Ÿ˜…",04/12/2024
782,web,"Honestly review setelah kurang lebih 6 bln pemakaian, so far aku sangat cocok pakai sunscreen ini dan kulit wajah jd cerahan , lebih rata alias ga belang. Tiap pagi aku pakai sebelum keluar rumah dan nunggu kurleb 15mnt sampai si sunscreen meresap, abis itu baru apply makeup, hasilnya tone up dan makeup lebih keliatan nyatu ama kulit. so love this priduct ?Ÿ¥°?Ÿ«¶?Ÿè»",03/12/2024
783,web,"Sunscreen yg nyaman dipake, gabikin gerah dan berminyak. Teksturnya cair banget dr sekian banyak sunscreen yg udah pernah aku coba. Udah repurchase 2x, belum kepikiran buat ganti yg lain. Akuuu sukaaa",03/12/2024
784,web,"Satu lagi sunscreen yg bikin aku amazed sm teksturnya. Bener2 lightweight gak bikin sumuk, perfect for oily skin! Mana ukurannya juga lumayan besar buat brand lokal. Meski sempet kaget karena di ingredients ada SLES. Aku gak paham soal formulasi sih tapi banyak denger hal buruk soal sulfates dan so far pake sunscreen gak pernah ada yg pake ingred itu, so bakal jadi pertimbangan banget sih buat repurchase karena banyak brand lain yg nyaman juga + no sulfates.",03/12/2024
785,web,"Sunscreen Amaterasun ini udah jadi favoritku selama 9 bulan terakhir. Teksturnya ringan banget, kayak air, dan gampang banget di-blend. Nggak bikin kulitku jadi greasy atau whitecast. Selain itu, sunscreen ini juga nggak bikin kulitku breakout. Aku merasa kulitku jadi lebih terlindungi dari sinar matahari.",02/12/2024
786,web,"SS kedua setelah nyobain brand viral tapi bruntusan. Teksturnya cair banget kayak serum, gampang diblend, matte finish. Udah habis 4 tube dan ga ganti"" karena coba brand lain malah bruntusan. Pake ini ga bruntusan sama sekali, ringan juga ga berasa pake ss, oil control so so tapi ga bikin gerah pas dipake, minusnya agak perih di mata dan PA nya masih 2. Tetep aku repurchase sih karena sebaguss itu dan emang cuma ini yang cocok",02/12/2024
787,web,"Dulu awalÂ? booming iseng nyoba, ternyata bagus banget?Ÿ˜?,meski teskturny cair banget plis...
Aku bawa SS ini pas study tour, enak banget praktis pemakaiannya gaperlu pake loose powder/compact lagi jadi hemat waktu?Ÿ˜?",29/11/2024
788,web,"Sunscreen tercair yang pernah aku coba. First impression aku kaget banget karena secair itu. Dan waktu diapply beneran kaya pake serum aja, ga berasa di kulit. Finishnya powdery matte, jadi cocok banget untuk yg kulitnya cenderung oily kaya aku. Ini masuk sunscreen top 3 versiku sih",22/11/2024
789,web,"Aku baru pakai sunscreen ini sekitar 4 bulanan, tapi rasanya udh kayaakkk cocok bangettttt, selain ringan di kulit, suncreen ini juga cepat meresap juga! dan pengaplikasiannya pun sangat mudah diblend. Harganya juga cukup ramah di kantong. Minusnya mungkin ketika selesai wudhu rasanya pedih di mata.",20/11/2024
790,web,"Sunscreen dengan harga cukup affordable. Bentuk produk agak cair berwarna putih, cepet meresap. Digunakan di kulit ku yang oily kombinasi oke g bikin hinyay. Ada sedikit sensasi cooling saat diaplikasikan. lebih cocok digunakan di kegiatan outdoor yg g terlalu heboh, soalnya kalo luntur kena mata ada rasa pedihnya.",16/11/2024
791,web,"Pas awal dulu amaterasun launching ini langsung gasabar banget dah mau cobain. Untungnya pas barangnya udah dateng dan ku coba pake diriku suka dan cocok ya. Menurut ku sunscreen ini cocok sih buat yang punya oily skin soalnya finishnya lumayan matte. Teksturnya ringan bener kayak air, gampang di blendnya.",16/11/2024
792,web,"First honest riview ini masuk ke kategori sunscreen paling worth it buat dipakai. texture cair dan no-white cast buat di timpa before makeup hasilnya cakeep pwoll, sejauh ini di type kulit kombinasi kaya aku alhamdulillah aman, next bakal repurchase ulang kalau suda habis",15/11/2024
793,web,"Repurchase berpuluh puluh kali sampe akhirnya doi ngeluarin versi pump setengah liter! Enak banget dipakenya, walau tulisannya buat oily skin, di aku yg notabennya dry skin gak bikin patchy sama sekali. Dipake di bawah makeup juga aman.",14/11/2024
794,web,"Sunscreen ini ga terlalu susah blendnya di aku jadi suka sih, warnanya putih dan tekstur krim, beraaa oily di aku tapi ga over karena kulitku juga tipe kering. Spfnya mantap ya tinggi. Sedikit peeling/kelupas ditimpa foundie, selebihnya good experience",09/11/2024
795,web,"beberapa bulan terakhir cuaca dan udara di kotaku gaenak paraaah, alhasil bikin kulitku gampang keringetan dan minyakan padahal biasanya cenderung kering. awalnya agak ga yakin cobain varian serum ini karena biasanya nyaman sama yang cream. tttaapiiiii.. ternyata ini enaaaakkk poooolll guys!
jujurrrr banget aku sampe amazed waktu coba pertama kali. senyaaamannn itu!
gampang banget nyerepnya, ga bikin sumuk juga di kulit aku meskipun aku kepanasan keringetan, dan tetep enak parah buat dijadiin base make-up sesuai ciri khas ss amaterasun. nyesel dikit sih karena baru nyobain sekaranggg huhu. must to try! ?Ÿ’—âœ¨
ohiyaaa.. fyi ss amaterasun tuh no fragrance ya setau akuu, jadi yg kulitnya sensitif bisa cobainn juga menurutkuuu ?Ÿ‘ç?Ÿè»

p.s: bonus foto bareng si transparan favoritku jugaaaa hihi",09/11/2024
796,web,"awalnya dikirimin brand karena skin type aku oily brand kirimin aku serum suncreen amaterasun ini dan surprisingly ini bagussss banget buat oily skin type karena teksturnya cair dan fisnishnya gabikin greasy plus gabikin white cast juga! ringan dan nyaman banget dipake, super recommend buat yg suka aktivitas diluar rumahâù?ï¸è",08/11/2024
797,web,"Teksturnya cair dan suka banget sama hasilnya yg matte. No whitecast cocok banget buat di kulit aku yg kadang kering, kadang oilyâœ¨
Happy banget apalagi sekarang ada kemasan jumbonya, jadi nggk worry lagi kalau dikit dikit habis wkwk",07/11/2024
798,web,"Teksturnya cair hasilnya matte cenderung kering jadi hrus paki moisturizer lagi, tapi bagus banget buat kulit berminyak gausah ditimpa bedak udah set. Ga whitecast dan gampang meresap juga. Wanginya juga enak",06/11/2024
799,web,"Sunscreen best of the best yg pernah aku pake,aku pake ini udah lumayan lama, karena suka banget gampang di bland teksturnya yg cair karena aku sengaja pake yg uv suncreen serum, benerran work buat panas panasan di bawah cahaya ilahi,karena aku sering banget beraktivitas di bawah sina matahari,jangan lupa aply sunscreen di rumah jugaa pake sunscreennya amaterasun ?Ÿ¥°",05/11/2024
800,web,"Ini sunscreen favorit akuu. Teksturnya benerann ringann, gampang menyerap. Ga ada Whitecast sama sekalii. Ini emng oke bangett buat kulit berminyak, ga bikin makin Keling dan berminyak. Nyaman buat reapply dan sekarang tutupnya baru jadi ga tumpah tumpah",04/11/2024
801,web,"Susah banget cari cari sunscreen yang cocok dikulit aku, setelah sekian banyak produk yang aku coba, akhirnya beneran jatuh cinta sama produk ini. Gampang banget di blend trus cepat nyerap dan yang pasti sama sekali gak bikin kulit aku jadi tambah berminyak.",01/11/2024
802,web,"Tekstur nya cair dan bagus untuk dipakai buat kulit wajah berjerawat dan beruntusan.
Sunscreen yang benar cocok dipakai untuk daily apalagi kalau make up benaran menahan.
Aku rekomendasi buat kalian yang punya kulit berjerawat dan beruntusan.",01/11/2024
803,web,"Dari semua sunscreen dari amaterasun yang aku cobaa, pilihan pertama ku tetap dengan UV Suncreen serum iniiii enak bngt dipake ga lengkett, ga bikin berminyak dan sumuk jugaa dimuka, ringan udah spf 50+pa++ lagii sukakkk",31/10/2024
804,web,"Setelah bolak-balik ganti sunscreen akhirnya nemu juga sunscreen yang cocok banget di kulit aku yang berminyak. Ini sih bagus banget, gampang di blend, gak white case, dan yang paling penting gak bikin berminyak di muka aku yang oily skin ini. Best produk pokoknya",31/10/2024
805,web,"Suka bgt sama texture dari sunscreen ini, Ringannn, mudah bgt menyerapnya, ga bikin lengket, no whitecast, ga pilling, easy to blend bgt Apalagi buat reapply masih oke bgt. spf nya udah cukup buat aku. reapply sampe 3x, Normal to oily aku oily sangattg suka.",31/10/2024
806,web,"kalau punya kulit berminyak, beruntusan dan berjerawat aku saranin pake ini sih, tahun lalu aku make sampe skrg masih cocok dan non comedogenic juga sukaaa, ditambah harganya masih terbilang worth it di kantong pelajar karna aku utamakan kualitas",31/10/2024
807,web,"dia lumayan nahan minyak bangett, cocok buat oily. tapiii, gatau kenapa di aku dia lumayan peeling, dan diaa nongolin beruntusan gituuu :((, ditambah wajah aku keliatan kusam jugaa. atau mungkin karna aku biasa pake ss tone up, trs skrg nyoba yg ini jadi aku ga kebiasa sama ke-kusaman aku ini ya?
ada wanginya juga, semacam wangi obat(?) tapi ga strong, ga ganggu jugaa. dia blendable, teksturnya juga cairr sekaliii (ya karna ss serum). saran aja nusuk bolongan buat keluarin isinya itu cukup ditusuk jarum pentul sekali aja, biar dia ga bleberr. soalnya bnr"" cairr, kalo ditusuknya kegedean pasti bakal bocorrr. finishnya dia matte gituu, dan tidaa ada whitecast sama sekalii",30/10/2024
808,web,"Teksturnya cukup cair, gampang banget diratain, dan engga whitecast sama sekali. Finishnya tuh kalo udah nge-set skinlike, bagus juga kalo ditimpa makeup, engga bikin pilling. Plus engga bikin jerawat makin parah! Jadi recommended buat yang oily-acne prone?Ÿ‘ç?Ÿè»",30/10/2024
809,web,"This one hit the spot for me. Murah? Iya. Mudah diblend & nyerep? Iya. Lembab? Cukup. Whitecast? Tidak. Greasy? Tidak. Perih di mata? Tidak. Doesnâ€™t it sound like too good to be true? Jujur aku awalnya skeptis, karena dr sekian sunscreen lokal yg claimnya for oily skin seringnya aku ga suka krn tend to be too drying untuk kulitku yang aktif pake tretinoin setiap malem. This one is an exception, or anomaly I might say wkwk. Dipake tanpa makeup sangat nyaman karena dia ringan & ga gitu berasa pake sunscreen. Dia bahkan under makeup juga sangat oke, ga bikin complexion jadi drying. Untuk proteksi I canâ€™t really have a say karena belum pernah aku pake buat berjemur di bawah matahari terus2an. Selama ini sih dgn aktivitasku yg mostly indoor aman2 aja yah. Aku juga bawa naik public transport (pas pagi, bukan siang bolong) juga aman.",24/10/2024
810,web,"Bener bener bagusss banget untuk oil skin ?Ÿ˜ç, cepat nge set nya lalu tekstur nya juga cair jadi gampang di apply dan dia tidak bikin muka tambah berminyak ?Ÿ˜ç so far bisa jadi rekomendasi buat oil skin yang lagi cari suncreen SPF 50 +",22/10/2024
811,web,"Waktu baru pertama kali pakai, agak kaget juga karna teksturnya lebih cair daripada sunscreen pada umumnya.
Kebetulan juga aku beli yg varian ini karna kulit aku lebih ke oily skin.
Dan juga pas di apply ke muka, masih terasa nyaman dan gk terlalu berat",20/10/2024
812,web,"Pake sunscreen ini awalnya kemakan review di tiktok akhirnya coba beli, overall bagus sih ,dia ngelembab in, gada whitecast cuma agak lama meresap ke kulitnya dan di sunscreen nya kan ada keterangan untuk kulit normal to oily, tapi menurutku di kulitku yg oily ini malah lebih bikin kulit aku oily jadi kadang klo buruÂ? trs pake bedak gitu bedaknya suka dempul di tempat tertentu",19/10/2024
813,web,"Awalnya iseng nyobain SS yang viral eh malah suka, teksturnya agak cair tapi mudah meresap, ga berasa berminyak atau lengket gitu, ringan di kulit. di kulitku yang sensitif dan berminyak ini so far aman, ga bikin jerawatan. harganya murah karena isinya lumayan banyak, recomended buat yang lagi nyari SS murah, isinya banyak, ringan di kulit",10/10/2024
814,web,"Tergoda karena banyak reviewnya seliweran katanya bagus dan cocok untuk kulit oily, faktanya di wajahku kurang cocok, ada efek pilling, dibuat kusam dan makin berminyak di wajahku?Ÿ¥? teksturnya lumayan cair jadi mesti hati hati pas dipake",05/10/2024
815,web,"finishnya enak betulan matte. cair banget tapi enak diaplikasiin ke muka gampang merata dan warnanya nyatu sama kulit, harga juga ga terlalu mahal, official storenya di e commerce suka ada diskon. no complain at all",03/10/2024
816,web,"sunscreen lokal dengan tekstur ter-ringan jatuh kepada amaterasun! no wonder kalo banyak yang suka ini. tekstur nya cair, gampang di blend dan nyerepnya super cepet. sebagai kulit kering emang lembapnya masih kurang karna doi tipikal sunscreen yg finishnya matte, tapi untuk feels nya ku akuin enak bgt!! apalagi ga ninggalin whitecast. best use for combi to oily skin.",29/09/2024
817,web,"Sunscreen ternyaman yg pernah aku coba ?Ÿ¥° teksturnya cream cair, waktu di aplikasiin gampang dirataiinnya dan langsung nge-set berasa ga pake ss. Untuk proteksi bagus karna ga bikin kulitku belang. Cuma minusnya kalo aku timpa complexion foundie/concealer/cushion, si ss ini peeling. Jdi prefer bedakan aja klo lgi pke ss ini",28/09/2024
818,web,"first time fomo sama orang tiktok dan yeah emang beneran bagussss bgt buat oily skin. ss ini tuh teksturnya agak cair, dipencet dikit aja udh keluar mayan banyak, ga whitecast jg. karena dia ini cair jadi nyerap nya pun cepat. pokoknya love banget",28/09/2024
819,web,"best sunscreen for oily skin, aku udah pake ini 5 bln an, pernah pake yg transparant tapi bikin gerah,akhirnya balik lagi kesini,dulu awal launching dapet gift nya juga dari cermin,stiker, gantungan kunci,luvvv pokoknya sama ss satu ini",28/09/2024
820,web,"Sunscreen paling ringan yang pernah dicoba, gampang diblend, cepet meresap, satset pokoknya... cuma menurut aku terlalu cair dan susah buat ditaro ke jari, susah buat nakarnya pasti tumpah. Dan kalo udh keluar rumah itu agak kusem, masih better yg physical nya.",26/09/2024
821,web,"ini produk engga berisik marketingnya tapi kita konsumennya yg berisiiik sumpah, worth banget harga 60rb dapet produk mantul, buat oily skin buy produk ini atau engga gue door hahaha, terkstur nya emang cair banget tapi sumpah bagussss percaya sama gue dehhh kali ini baguuus malah pengen beli yang ukuran gede yg pake botol pump gitu biar awet dipakai dari face to toe wkwkwk",26/09/2024
822,web,"BESTTT SUNSCREEEN FOR OILY SKIN?Ÿ”¥?Ÿ”¥?Ÿ’–
After coba sunscreen sana sinii akhir dapat sunscreen dgn texture+spf+Hasil yang oke banget untuk oily skin huhu.
Untuk texture sunscreenya emang agak cair bgt krn ini ada serumnyaa tapi plusnyaa karena dia cair bgt jadi gampang banget blend dan nyerapnyaa cepat banget!
Hasil akhirnya betul betul kayak pakai powder?!! Tapi buat kuliat lebih glow dikit! Duh pokoknya yang oly skin patut banget cobaaaa!",26/09/2024
823,web,Pas dipake ringan banget cepet meresap juga. Dan palinh penting sih buat aku yang oily pastinya ga bikin greasy. Oh ya harganya juga affordable banget bahkan menurut aku ini tuh masih pelajar friendly banget. Buat kemasannya juga oke gampang buat dibawa kemana mana,25/09/2024
824,web,"10 out of 10 sunscreen yg pernah aku pakai. Gk peeling off ditumpuk makeup dempul. Texture lebih cair dan lebih mudah di blend, gk lengket spf besar, non greasy. Enak banget dipake seharian bahkan waktu reapply tanpa sempet bersihin muka pun gk ada masalah",24/09/2024
825,web,"sunscreennya nyaman banget sih buat tipe kulit kombinasi soalnya teksturnya cair dan ringan, gampang meresap, ga lengket, ga ada whitecast juga dan ga bikin jerawatan beneran senyaman itu. kayaknya ini must have sunscreen dan aku bakal repurchase terus",24/09/2024
826,web,"Pertama kali nemuin sunscreen yg ngga perih di mata itu se happy itu, teksturnya light, mudah di blend. Awalnya nyobain, eh lama2 ketagihan, dan setiap coba produk lain, ujung2nya balik lagi ke amaterasun. Untuk penderita dermatitis seboroik cocok banget ?Ÿ¥°?Ÿ‘ç?Ÿè»",24/09/2024
827,web,"Aakk aku kemana aja baru coba ini. Enak banget ternyata, dan menurutku mirip sama hydrasoothe nya azarine tapi ini versi cairnya. Dipake sat set langsung ""ilang"" di muka. Gak lengket, gak whitecast. Akan jadi salah satu sunscreen yg repurchase kalo udah bingung mau beli apa lagi ?Ÿ˜Å",23/09/2024
828,web,"Baru pertama kali nemuin chemical sunscreen yang cocok dikulit aku yang berminyak inii. Teksturnyaa ringan, ga lengket, mudah menyerap dan gampang di blend. Saking sukanyaa sampai nyetok ukuran gedenyaa yang 240 ml. The best bangettt!",22/09/2024
829,web,"coba beli ini karena banyak yang review baguss dan harganya tergolong sangat murah. ternyataa produknyaa bagus bangett buat oilyskin, buat ss setnya emang butuh waktu tapi hasilnya mantap, makin lama kulit makin glowing no kusam kusam club ?Ÿ˜˜?Ÿ˜˜ btw klo ss nya belum set terus di timpa makeup bakal bikin ss nya peeling, jd pastiin harus set dulu yaaa ssnyaa, pake ss ini feelsnya kaya pake moisturizer bener"" ringann banget and NO WHITE CAST! teksturnya cair dan gampang banget buat di blend, buat oily skin i verry recommended this product ?Ÿ’¯?Ÿ’¯",22/09/2024
830,web,"MY FAVORIT
dia ini chemical sunscreen ya walaupun for oily skin tp di kulit kering ku overall enak banget dia ringan gampang diblend karna teksturnya cair putih susu bener2 lotion tp yang cair gitu pas dituangin langsung tumpah2 wkwk

sumpaah ringan banget no whitecast ga lengket lebih ke powdery dikit sih, finishnya semi matte ga bikin kulit kering ga lembab banget jugak, ga pilling guyss aman plusnya ga pedih dimata juga ga ada drama deh",22/09/2024
831,web,"teksturnya watery, ringan banget dan cepat meresap, ga ninggalin whitecast, healty satin finish, proteksinya ok, spf 50+ pa++ udah lindungi dari uva, uvb, blue light, infrared. Cocok buat kulit wajah oily seperti aku. Trus kulit jadi glowing halus mantapp",18/09/2024
832,web,"Aku beli barengan 1 paket sama yg Body Sunscreennya, dan I HAVE NO REGRETS!! Dia tipe sunscreen wajah yg cakeeepp bgt. Teksturnya cairrr, gampang diblend, GA BIKIN WHITECAST!!! Karena cair bgtt, kadang2 jadi minus karena waktu wadahnya engga dipencet, sunscreennya udah keluar sendiri, makanya awal2 pemakaian kaget bgt. Waktu dijadiin base makeup, makeupnya jadi licinn muluzzz bgt, walaupun engga terlalu ngegrip makeup. But, overall dia cakep bgt!!",18/09/2024
833,web,"Yang ini juga bagus, pertama kali pake yg for oily skin ini.. cair bgt jd cepet nyereppp dan enak tekstur ringann tapi juga bener bener cover bgt spf nya.. bagus tapi sempet rada mahal harganya.. pas lg diskon lngsng aku borongg hehe suka bagu",18/09/2024
834,web,"Baru pertama nyoba ss ini katanya bagus, dari segi tekstur ss ini nyaman banget buat kulit combiku tapi after pemakaian jadi kusam parah+nurunin tone mukaku.Teksturnya cair banget dan sering mleber kemana mana.",17/09/2024
835,web,"awalnya tertarik karena brand ini fokus di develop sunscreen. aku langsung bawa sunscreen ini buat reapply di kantor tanpa dicoba dulu sebelumnya. surprisingly teksturnya cair yg runny gitu, ringan, mudah meresap di wajah, ngga whitecast, ngga ada residu pula. jadi kalau udah ngeset bagus finishnya. jadi paham kenapa produk yang ini sampai dibikin ukuran pumpnya karena senyaman itu dipakenya!!?Ÿ˜ç proteksinya juga 7-in-1 jadi ngga terbatas buat UVA dan UVB tapi juga dari radikal bebas dan polusi. walaupun klaimnya lebih untuk kombinasi & oily skin buatku yang kulitnya normal dan kadang dry ini ngga bikin ketarik setelah menyerap sunscreennya. bakal repurchase sih!",15/09/2024
836,web,"Super duper loveeee, saking cintanya sampe udah ngabisin 3 tube. Teksturnya ringan polll, no whitecast, non oily bahkan aku ngerasanya kalo pake sunscreen ini tuh feelsnya kaya abis bedakan, agak powdery gitu. Tapi kalo pake kebanyakan jadi pilling, overall ok banget, i luv it?Ÿ¥°",06/09/2024
837,web,"Pertama kali beralih sunscreen, awalnya cari sunscreen yg bisa ngecover kulit ku yg berminyak, karna liat di sosmed seliweran & bikin berhasil penasaran, akhinya coba.
Teksturnya cair, mudah meresap di kulit, gak bikin white case, cuma klo keringetan cukup bikin pedih di mata. Lumayan cocok di kulit muka ku karna gak bikin minyak over di muka.",23/08/2024
838,web,"Surprisingly, setelah nyoba yg ungu dan cukup mengecewakan yg biru ini ternyata enak banget. Ringan, no whitecast, very easy to blend dan ga bikin kusem juga. Cocok banget buat daily apalagi varian ini ada ukuran gentongnya. Repurchase? absolutely",15/08/2024
839,web,"Teksturnya serum cenderung watery, finishnya matte tapi ada sedikit keliatan flawless karena agak glowing. Gak peeling under make up jadi aman banget buat daily make up, tapi sunscreen ini agak susah dicari di offline store. It's a good product:)",14/08/2024
840,web,Beli ini karena katanya untuk kulit berminyak. Teksturnya cair bangettt sih ini. Kayak air warna putih susu gitu. Tapi malah buat aku agak ga suka. SPF nya 50 PA++ katanya sih kurang cocok buat dipakai outdoor. Mau aku coba habisin 1 tube dulu,11/08/2024
841,web,Kemana aja aku baru pake ini sunscreen menyesal gak dari dulu aku beli seenak itu teksturnya buat aku yang males banget pake suncreen gara-gara bikin kulit ku mengkilap minyak tapi ini gakk .Buat tipe kulit kombinasi oily enakk dipake?Ÿ˜??Ÿ˜??Ÿ˜??Ÿ˜?,09/08/2024
